start_date,end_date,data_set,minimum_profit,cut_off,moving_average_count,winners.size,losers.size,winning_percentage,cut_off_percentage
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURCHF,48,-2,20,1,1,50.0,-10.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDCAD,48,-2,20,0,1,0.0,-10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURCHF,48,-2,20,1,1,50.0,-10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,GBPUSD,48,-2,20,1,0,100.0,-10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDCAD,48,-2,20,0,1,0.0,-10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDJPY,48,-2,20,0,4,0.0,-10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURJPY,48,-2,20,1,0,100.0,-10.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,AUDUSD,48,0,10,1,0,100.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURCHF,48,0,10,0,1,0.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURUSD,48,0,10,1,1,50.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,GBPUSD,48,0,10,4,1,80.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDJPY,48,0,10,0,5,0.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURJPY,48,0,10,0,4,0.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,AUDUSD,48,0,10,1,0,100.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURCHF,48,0,10,0,1,0.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURUSD,48,0,10,2,2,50.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,GBPUSD,48,0,10,3,1,75.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDJPY,48,0,10,1,9,10.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURJPY,48,0,10,7,9,43.75,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,AUDUSD,48,0,10,0,1,0.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURUSD,48,0,10,1,1,50.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,GBPUSD,48,0,10,1,1,50.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDCHF,48,0,10,0,1,0.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDJPY,48,0,10,3,6,33.33,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURJPY,48,0,10,11,13,45.83,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,AUDUSD,48,0,10,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURUSD,48,0,10,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,GBPUSD,48,0,10,1,2,33.33,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDCHF,48,0,10,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDJPY,48,0,10,1,5,16.67,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURJPY,48,0,10,8,16,33.33,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURUSD,48,0,10,1,1,50.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,GBPUSD,48,0,10,1,1,50.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDCHF,48,0,10,2,1,66.67,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDJPY,48,0,10,1,2,33.33,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURJPY,48,0,10,7,13,35.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,AUDUSD,48,0,10,1,1,50.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURCHF,48,0,10,1,1,50.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURUSD,48,0,10,1,1,50.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,GBPUSD,48,0,10,0,1,0.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDCHF,48,0,10,2,0,100.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDJPY,48,0,10,1,1,50.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURJPY,48,0,10,24,16,60.0,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,AUDUSD,48,0,10,0,2,0.0,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURUSD,48,0,10,1,0,100.0,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,GBPUSD,48,0,10,3,6,33.33,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDCHF,48,0,10,0,1,0.0,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDJPY,48,0,10,1,2,33.33,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURJPY,48,0,10,26,12,68.42,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,AUDUSD,48,0,10,0,1,0.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURUSD,48,0,10,1,3,25.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,GBPUSD,48,0,10,6,7,46.15,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDCHF,48,0,10,3,3,50.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDJPY,48,0,10,1,3,25.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURJPY,48,0,10,20,9,68.97,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURUSD,48,0,10,2,4,33.33,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,GBPUSD,48,0,10,2,2,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDCHF,48,0,10,2,3,40.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,NZDUSD,48,0,10,1,1,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURJPY,48,0,10,11,7,61.11,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,AUDUSD,48,0,12,1,0,100.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURCHF,48,0,12,0,1,0.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURUSD,48,0,12,1,1,50.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,GBPUSD,48,0,12,4,2,66.67,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDJPY,48,0,12,1,5,16.67,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,AUDUSD,48,0,12,1,0,100.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURCHF,48,0,12,0,1,0.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURUSD,48,0,12,2,2,50.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,GBPUSD,48,0,12,3,2,60.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDJPY,48,0,12,2,7,22.22,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURJPY,48,0,12,6,7,46.15,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,AUDUSD,48,0,12,0,1,0.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURUSD,48,0,12,1,1,50.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,GBPUSD,48,0,12,1,0,100.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDJPY,48,0,12,3,5,37.5,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURJPY,48,0,12,10,12,45.45,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,AUDUSD,48,0,12,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,GBPUSD,48,0,12,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDJPY,48,0,12,0,5,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURJPY,48,0,12,5,12,29.41,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURUSD,48,0,12,0,1,0.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,GBPUSD,48,0,12,0,1,0.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDCHF,48,0,12,2,1,66.67,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDJPY,48,0,12,2,2,50.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURJPY,48,0,12,6,12,33.33,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,AUDUSD,48,0,12,2,1,66.67,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURCHF,48,0,12,1,1,50.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURUSD,48,0,12,0,1,0.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDCHF,48,0,12,2,0,100.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDJPY,48,0,12,2,1,66.67,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURJPY,48,0,12,23,17,57.5,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,AUDUSD,48,0,12,1,2,33.33,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURUSD,48,0,12,1,0,100.0,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,GBPUSD,48,0,12,2,5,28.57,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDCHF,48,0,12,0,1,0.0,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDJPY,48,0,12,1,2,33.33,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURJPY,48,0,12,25,12,67.57,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,AUDUSD,48,0,12,0,1,0.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURCHF,48,0,12,1,0,100.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURUSD,48,0,12,1,2,33.33,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,GBPUSD,48,0,12,5,7,41.67,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDCHF,48,0,12,3,3,50.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDJPY,48,0,12,1,3,25.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURJPY,48,0,12,21,9,70.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURCHF,48,0,12,1,0,100.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURUSD,48,0,12,2,4,33.33,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,GBPUSD,48,0,12,1,2,33.33,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDCHF,48,0,12,2,2,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,NZDUSD,48,0,12,1,1,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURJPY,48,0,12,11,7,61.11,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,AUDUSD,48,0,14,1,0,100.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURCHF,48,0,14,0,1,0.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURUSD,48,0,14,1,1,50.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,GBPUSD,48,0,14,4,2,66.67,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDJPY,48,0,14,1,5,16.67,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,AUDUSD,48,0,14,1,0,100.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURCHF,48,0,14,0,1,0.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURUSD,48,0,14,2,2,50.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,GBPUSD,48,0,14,3,2,60.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDJPY,48,0,14,3,6,33.33,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURJPY,48,0,14,4,8,33.33,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,AUDUSD,48,0,14,0,1,0.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURUSD,48,0,14,1,1,50.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,GBPUSD,48,0,14,1,0,100.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDCHF,48,0,14,0,1,0.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDJPY,48,0,14,4,5,44.44,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURJPY,48,0,14,8,11,42.11,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,AUDUSD,48,0,14,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,GBPUSD,48,0,14,1,1,50.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDCHF,48,0,14,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDJPY,48,0,14,0,3,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURJPY,48,0,14,4,12,25.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURUSD,48,0,14,1,1,50.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,GBPUSD,48,0,14,1,1,50.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDCHF,48,0,14,2,0,100.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDJPY,48,0,14,1,2,33.33,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURJPY,48,0,14,6,11,35.29,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,AUDUSD,48,0,14,2,1,66.67,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURCHF,48,0,14,1,1,50.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURUSD,48,0,14,1,2,33.33,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDCHF,48,0,14,2,0,100.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDJPY,48,0,14,2,1,66.67,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURJPY,48,0,14,21,17,55.26,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,AUDUSD,48,0,14,1,1,50.0,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURUSD,48,0,14,1,1,50.0,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,GBPUSD,48,0,14,2,5,28.57,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDJPY,48,0,14,1,2,33.33,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURJPY,48,0,14,25,11,69.44,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,AUDUSD,48,0,14,0,1,0.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURCHF,48,0,14,2,0,100.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURUSD,48,0,14,1,2,33.33,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,GBPUSD,48,0,14,5,7,41.67,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDCHF,48,0,14,3,2,60.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDJPY,48,0,14,1,3,25.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURJPY,48,0,14,21,9,70.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURCHF,48,0,14,2,0,100.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURUSD,48,0,14,2,4,33.33,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,GBPUSD,48,0,14,2,2,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDCHF,48,0,14,2,2,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,NZDUSD,48,0,14,1,1,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURJPY,48,0,14,10,7,58.82,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,AUDUSD,48,0,16,1,0,100.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURCHF,48,0,16,0,1,0.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURUSD,48,0,16,0,1,0.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,GBPUSD,48,0,16,3,2,60.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDJPY,48,0,16,1,5,16.67,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,AUDUSD,48,0,16,1,0,100.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURCHF,48,0,16,0,1,0.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURUSD,48,0,16,1,1,50.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,GBPUSD,48,0,16,2,2,50.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDJPY,48,0,16,2,6,25.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURJPY,48,0,16,5,9,35.71,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,AUDUSD,48,0,16,0,2,0.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURUSD,48,0,16,1,1,50.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,GBPUSD,48,0,16,1,0,100.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDCHF,48,0,16,0,1,0.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDJPY,48,0,16,4,5,44.44,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURJPY,48,0,16,8,12,40.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,AUDUSD,48,0,16,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,GBPUSD,48,0,16,1,1,50.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDCHF,48,0,16,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDJPY,48,0,16,0,3,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURJPY,48,0,16,3,13,18.75,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURUSD,48,0,16,1,1,50.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,GBPUSD,48,0,16,1,1,50.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDCHF,48,0,16,2,1,66.67,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDJPY,48,0,16,2,2,50.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURJPY,48,0,16,3,10,23.08,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,AUDUSD,48,0,16,1,1,50.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURCHF,48,0,16,1,1,50.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURUSD,48,0,16,1,1,50.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDCHF,48,0,16,2,0,100.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDJPY,48,0,16,1,1,50.0,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURJPY,48,0,16,20,15,57.14,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,AUDUSD,48,0,16,1,1,50.0,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,GBPUSD,48,0,16,2,5,28.57,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDCHF,48,0,16,0,1,0.0,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDJPY,48,0,16,1,2,33.33,0.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURJPY,48,0,16,25,11,69.44,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,AUDUSD,48,0,16,0,1,0.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURCHF,48,0,16,1,1,50.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURUSD,48,0,16,1,2,33.33,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,GBPUSD,48,0,16,5,7,41.67,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDCHF,48,0,16,3,3,50.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDJPY,48,0,16,1,3,25.0,0.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURJPY,48,0,16,20,9,68.97,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURCHF,48,0,16,1,1,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURUSD,48,0,16,2,4,33.33,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,GBPUSD,48,0,16,2,2,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDCHF,48,0,16,2,2,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,NZDUSD,48,0,16,1,1,50.0,0.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURJPY,48,0,16,8,8,50.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURCHF,48,0,18,0,1,0.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURUSD,48,0,18,1,0,100.0,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,GBPUSD,48,0,18,5,2,71.43,0.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDJPY,48,0,18,1,5,16.67,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,AUDUSD,48,0,18,1,0,100.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURCHF,48,0,18,0,1,0.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURUSD,48,0,18,2,1,66.67,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,GBPUSD,48,0,18,4,2,66.67,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDJPY,48,0,18,2,6,25.0,0.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURJPY,48,0,18,5,7,41.67,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,AUDUSD,48,0,18,0,1,0.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURUSD,48,0,18,1,1,50.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,GBPUSD,48,0,18,1,0,100.0,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDJPY,48,0,18,4,5,44.44,0.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURJPY,48,0,18,10,12,45.45,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,AUDUSD,48,0,18,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURUSD,48,0,18,0,1,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,GBPUSD,48,0,18,1,1,50.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDJPY,48,0,18,0,3,0.0,0.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURJPY,48,0,18,4,12,25.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURUSD,48,0,18,1,2,33.33,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,GBPUSD,48,0,18,1,1,50.0,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDCHF,48,0,18,2,1,66.67,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDJPY,48,0,18,1,2,33.33,0.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURJPY,48,0,18,2,10,16.67,0.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,AUDUSD,48,0,18,2,1,66.67,0.0
